date,chemical,monitor,reading,duplicates
8/10/16 10:00,Methylosmolene,3,0.636568,No
8/10/16 10:00,AGOC-3A,3,0.603205,No
8/10/16 10:00,Chlorodinine,5,0.569147,No
8/10/16 10:00,Appluimonia,3,0.55452,No
8/10/16 10:00,Methylosmolene,9,0.519594,No
8/10/16 10:00,Chlorodinine,1,0.483348,Yes
8/10/16 10:00,Chlorodinine,6,0.475328,Yes
8/10/16 10:00,Appluimonia,6,0.458144,Yes
8/10/16 10:00,Appluimonia,8,0.377727,Yes
8/10/16 10:00,Appluimonia,7,0.361941,No
8/10/16 10:00,AGOC-3A,9,0.290927,Yes
8/10/16 10:00,Methylosmolene,8,0.288091,No
8/10/16 10:00,AGOC-3A,1,0.282639,Yes
8/10/16 10:00,Methylosmolene,7,0.275486,No
8/10/16 10:00,AGOC-3A,7,0.244087,No
8/10/16 10:00,Chlorodinine,9,0.188016,No
8/10/16 10:00,AGOC-3A,2,0.187906,No
8/10/16 10:00,AGOC-3A,5,0.179497,No
8/10/16 10:00,Chlorodinine,2,0.178892,No
8/10/16 10:00,Appluimonia,9,0.160493,No
8/10/16 10:00,AGOC-3A,8,0.153882,No
8/10/16 10:00,Appluimonia,1,0.129466,No
8/10/16 10:00,Methylosmolene,6,0.12649,No
8/10/16 10:00,Chlorodinine,7,0.120249,Yes
8/10/16 10:00,Methylosmolene,1,0.114553,No
8/10/16 10:00,Methylosmolene,2,0.0933484,No
8/10/16 10:00,Appluimonia,5,0.0852027,No
8/10/16 10:00,Methylosmolene,5,0.0819056,No
8/10/16 10:00,Chlorodinine,8,0.0625726,Yes
8/10/16 10:00,AGOC-3A,6,0.023391,No
8/10/16 11:00,Appluimonia,9,2.53285,No
8/10/16 11:00,Appluimonia,3,2.53012,Yes
8/10/16 11:00,Chlorodinine,4,2.29062,No
8/10/16 11:00,AGOC-3A,3,2.20724,No
8/10/16 11:00,AGOC-3A,5,1.43474,No
8/10/16 11:00,AGOC-3A,4,1.22077,No
8/10/16 11:00,Appluimonia,4,1.14543,No
8/10/16 11:00,AGOC-3A,7,1.03931,No
8/10/16 11:00,Appluimonia,7,0.96447,No
8/10/16 11:00,Chlorodinine,3,0.921936,Yes
8/10/16 11:00,Methylosmolene,4,0.920946,No
8/10/16 11:00,AGOC-3A,6,0.803154,No
8/10/16 11:00,Appluimonia,5,0.717575,No
8/10/16 11:00,Chlorodinine,8,0.709857,No
8/10/16 11:00,Methylosmolene,2,0.671342,No
8/10/16 11:00,Chlorodinine,5,0.599173,No
8/10/16 11:00,Appluimonia,2,0.577647,No
8/10/16 11:00,Appluimonia,6,0.516401,No
8/10/16 11:00,Chlorodinine,2,0.454341,No
8/10/16 11:00,Chlorodinine,6,0.45054,No
8/10/16 11:00,Methylosmolene,3,0.427176,No
8/10/16 11:00,Methylosmolene,1,0.346614,No
8/10/16 11:00,AGOC-3A,9,0.306254,Yes
8/10/16 11:00,Chlorodinine,7,0.297594,Yes
8/10/16 11:00,Methylosmolene,5,0.256514,No
8/10/16 11:00,Chlorodinine,1,0.239132,No
8/10/16 11:00,Methylosmolene,8,0.238422,No
8/10/16 11:00,AGOC-3A,2,0.209655,No
8/10/16 11:00,Chlorodinine,9,0.201767,Yes
8/10/16 11:00,Methylosmolene,7,0.190824,No
8/10/16 11:00,Methylosmolene,9,0.12217,No
8/10/16 11:00,Appluimonia,8,0.119749,Yes
8/10/16 11:00,Appluimonia,1,0.118293,No
8/10/16 11:00,AGOC-3A,1,0.111315,No
8/10/16 11:00,Methylosmolene,6,0.0928809,No
8/10/16 11:00,AGOC-3A,8,0.0241604,No
8/10/16 12:00,Chlorodinine,4,2.62822,No
8/10/16 12:00,AGOC-3A,3,1.26573,Yes
8/10/16 12:00,Methylosmolene,3,1.21124,No
8/10/16 12:00,Appluimonia,7,1.17901,No
8/10/16 12:00,Appluimonia,4,1.1651,No
8/10/16 12:00,AGOC-3A,4,0.956794,No
8/10/16 12:00,Methylosmolene,7,0.942245,No
8/10/16 12:00,Appluimonia,2,0.922695,No
8/10/16 12:00,Methylosmolene,5,0.855923,No
8/10/16 12:00,Methylosmolene,4,0.818833,No
8/10/16 12:00,Appluimonia,9,0.792901,No
8/10/16 12:00,Chlorodinine,3,0.729017,No
8/10/16 12:00,Appluimonia,6,0.653337,No
8/10/16 12:00,AGOC-3A,8,0.604899,No
8/10/16 12:00,Chlorodinine,7,0.600241,No
8/10/16 12:00,Chlorodinine,2,0.528795,No
8/10/16 12:00,AGOC-3A,6,0.458017,No
8/10/16 12:00,Appluimonia,5,0.392258,No
8/10/16 12:00,Chlorodinine,6,0.379824,No
8/10/16 12:00,Appluimonia,8,0.367391,No
8/10/16 12:00,Chlorodinine,9,0.349289,Yes
8/10/16 12:00,AGOC-3A,7,0.343948,Yes
8/10/16 12:00,Methylosmolene,6,0.324031,No
8/10/16 12:00,Methylosmolene,8,0.263975,No
8/10/16 12:00,Methylosmolene,2,0.26031,No
8/10/16 12:00,AGOC-3A,9,0.256614,No
8/10/16 12:00,AGOC-3A,1,0.236718,Yes
8/10/16 12:00,Chlorodinine,5,0.211597,No
8/10/16 12:00,Methylosmolene,9,0.21014,No
8/10/16 12:00,Chlorodinine,8,0.208353,Yes
8/10/16 12:00,Appluimonia,3,0.144585,Yes
8/10/16 12:00,AGOC-3A,5,0.128298,Yes
8/10/16 12:00,Chlorodinine,1,0.105957,No
8/10/16 12:00,Appluimonia,1,0.0997077,No
8/10/16 12:00,AGOC-3A,2,0.0120496,No
8/10/16 12:00,Methylosmolene,1,0.0117104,Yes
8/10/16 13:00,AGOC-3A,4,15.34465,No
8/10/16 13:00,Chlorodinine,4,6.95417,No
8/10/16 13:00,AGOC-3A,4,2.68391,No
8/10/16 13:00,Appluimonia,9,2.60597,No
8/10/16 13:00,Methylosmolene,7,1.85772,Yes
8/10/16 13:00,Methylosmolene,3,1.75924,No
8/10/16 13:00,AGOC-3A,3,1.70526,No
8/10/16 13:00,Appluimonia,4,1.14224,No
8/10/16 13:00,Methylosmolene,8,1.13018,No
8/10/16 13:00,AGOC-3A,6,0.855875,No
8/10/16 13:00,Appluimonia,5,0.643365,Yes
8/10/16 13:00,Chlorodinine,8,0.613777,No
8/10/16 13:00,Chlorodinine,7,0.5968,No
8/10/16 13:00,AGOC-3A,9,0.521585,No
8/10/16 13:00,AGOC-3A,2,0.492029,Yes
8/10/16 13:00,Appluimonia,8,0.468027,Yes
8/10/16 13:00,Chlorodinine,3,0.443463,Yes
8/10/16 13:00,Chlorodinine,5,0.393057,No
8/10/16 13:00,Appluimonia,6,0.391039,No
8/10/16 13:00,Methylosmolene,9,0.367658,No
8/10/16 13:00,AGOC-3A,5,0.334495,No
8/10/16 13:00,Appluimonia,1,0.309314,No
8/10/16 13:00,Methylosmolene,5,0.298489,No
8/10/16 13:00,Chlorodinine,6,0.272469,Yes
8/10/16 13:00,Methylosmolene,6,0.253346,No
8/10/16 13:00,Appluimonia,7,0.237666,Yes
8/10/16 13:00,AGOC-3A,7,0.230115,Yes
8/10/16 13:00,Methylosmolene,2,0.229264,No
8/10/16 13:00,Chlorodinine,2,0.226779,Yes
8/10/16 13:00,Appluimonia,3,0.196804,No
8/10/16 13:00,Methylosmolene,1,0.120751,Yes
8/10/16 13:00,Chlorodinine,1,0.110648,No
8/10/16 13:00,AGOC-3A,1,0.106622,Yes
8/10/16 13:00,AGOC-3A,8,0.077937,No
8/10/16 13:00,Chlorodinine,9,0.0461433,Yes
8/10/16 13:00,Appluimonia,2,0.0200446,No
8/10/16 14:00,Methylosmolene,3,4.92055,No
8/10/16 14:00,Appluimonia,3,3.62356,Yes
8/10/16 14:00,AGOC-3A,3,1.66306,Yes
8/10/16 14:00,Chlorodinine,4,1.51095,No
8/10/16 14:00,Chlorodinine,3,1.42484,No
8/10/16 14:00,AGOC-3A,4,1.27164,No
8/10/16 14:00,Appluimonia,4,1.00785,Yes
8/10/16 14:00,Methylosmolene,4,0.92361,No
8/10/16 14:00,AGOC-3A,7,0.852971,No
8/10/16 14:00,Appluimonia,5,0.761361,No
8/10/16 14:00,AGOC-3A,8,0.722148,Yes
8/10/16 14:00,Methylosmolene,8,0.648757,No
8/10/16 14:00,Chlorodinine,5,0.492783,No
8/10/16 14:00,Methylosmolene,6,0.49278,Yes
8/10/16 14:00,Appluimonia,2,0.475189,No
8/10/16 14:00,Chlorodinine,6,0.47336,No
8/10/16 14:00,AGOC-3A,6,0.464914,Yes
8/10/16 14:00,Appluimonia,7,0.440739,No
8/10/16 14:00,Chlorodinine,1,0.43721,Yes
8/10/16 14:00,AGOC-3A,5,0.41862,No
8/10/16 14:00,AGOC-3A,1,0.416157,No
8/10/16 14:00,Chlorodinine,9,0.394468,No
8/10/16 14:00,Chlorodinine,7,0.389009,No
8/10/16 14:00,Appluimonia,1,0.333322,Yes
8/10/16 14:00,Chlorodinine,2,0.312432,No
8/10/16 14:00,Appluimonia,6,0.311779,No
8/10/16 14:00,AGOC-3A,9,0.290944,No
8/10/16 14:00,Chlorodinine,8,0.238016,No
8/10/16 14:00,AGOC-3A,2,0.204238,No
8/10/16 14:00,Methylosmolene,1,0.177854,No
8/10/16 14:00,Methylosmolene,5,0.144158,No
8/10/16 14:00,Appluimonia,8,0.0759067,No
8/10/16 14:00,Methylosmolene,9,0.0742136,No
8/10/16 14:00,Appluimonia,9,0.0199978,No
8/10/16 14:00,Methylosmolene,2,0.0184858,No
8/10/16 14:00,Methylosmolene,7,0.0158931,Yes
8/10/16 15:00,AGOC-3A,7,1.78475,No
8/10/16 15:00,Appluimonia,3,1.45427,No
8/10/16 15:00,AGOC-3A,4,1.41404,No
8/10/16 15:00,Chlorodinine,4,1.11774,No
8/10/16 15:00,Methylosmolene,4,1.10618,No
8/10/16 15:00,Appluimonia,4,0.930431,No
8/10/16 15:00,Chlorodinine,5,0.82598,No
8/10/16 15:00,Methylosmolene,3,0.820742,No
8/10/16 15:00,Appluimonia,7,0.735286,Yes
8/10/16 15:00,Methylosmolene,6,0.719758,No
8/10/16 15:00,AGOC-3A,8,0.719321,No
8/10/16 15:00,Chlorodinine,2,0.694029,Yes
8/10/16 15:00,Chlorodinine,9,0.606115,Yes
8/10/16 15:00,Appluimonia,2,0.592932,No
8/10/16 15:00,Methylosmolene,5,0.530339,No
8/10/16 15:00,Appluimonia,6,0.529016,Yes
8/10/16 15:00,AGOC-3A,5,0.479464,No
8/10/16 15:00,Appluimonia,1,0.472462,No
8/10/16 15:00,AGOC-3A,3,0.444099,No
8/10/16 15:00,Chlorodinine,3,0.438688,Yes
8/10/16 15:00,Appluimonia,5,0.409216,No
8/10/16 15:00,Methylosmolene,2,0.372343,No
8/10/16 15:00,AGOC-3A,6,0.364899,No
8/10/16 15:00,Appluimonia,9,0.29713,No
8/10/16 15:00,Methylosmolene,9,0.258256,Yes
8/10/16 15:00,Methylosmolene,7,0.24492,Yes
8/10/16 15:00,Chlorodinine,6,0.226977,No
8/10/16 15:00,AGOC-3A,2,0.222303,Yes
8/10/16 15:00,Methylosmolene,8,0.202636,No
8/10/16 15:00,Chlorodinine,1,0.198248,No
8/10/16 15:00,AGOC-3A,9,0.172631,No
8/10/16 15:00,Methylosmolene,1,0.147087,Yes
8/10/16 15:00,Chlorodinine,8,0.128675,No
8/10/16 15:00,Chlorodinine,7,0.127642,No
8/10/16 15:00,AGOC-3A,1,0.0282851,Yes
8/10/16 15:00,Appluimonia,8,0.012045,Yes
8/10/16 16:00,Appluimonia,7,1.67327,No
8/10/16 16:00,Chlorodinine,4,1.38241,No
8/10/16 16:00,Methylosmolene,4,1.29993,No
8/10/16 16:00,Appluimonia,8,1.24066,No
8/10/16 16:00,Appluimonia,4,1.06333,No
8/10/16 16:00,Chlorodinine,8,1.04721,No
8/10/16 16:00,Chlorodinine,5,0.971921,No
8/10/16 16:00,AGOC-3A,4,0.945609,No
8/10/16 16:00,AGOC-3A,2,0.827088,No
8/10/16 16:00,AGOC-3A,3,0.796103,Yes
8/10/16 16:00,AGOC-3A,8,0.737714,Yes
8/10/16 16:00,Methylosmolene,3,0.654828,Yes
8/10/16 16:00,Appluimonia,6,0.635518,No
8/10/16 16:00,Appluimonia,3,0.628034,No
8/10/16 16:00,Chlorodinine,3,0.616723,No
8/10/16 16:00,Methylosmolene,8,0.540292,No
8/10/16 16:00,Methylosmolene,6,0.440209,Yes
8/10/16 16:00,AGOC-3A,7,0.421191,Yes
8/10/16 16:00,Chlorodinine,2,0.404377,No
8/10/16 16:00,AGOC-3A,9,0.374362,No
8/10/16 16:00,Methylosmolene,7,0.344358,No
8/10/16 16:00,Chlorodinine,6,0.308377,No
8/10/16 16:00,Appluimonia,1,0.291793,Yes
8/10/16 16:00,AGOC-3A,1,0.288237,No
8/10/16 16:00,Methylosmolene,1,0.259423,No
8/10/16 16:00,Methylosmolene,2,0.223805,No
8/10/16 16:00,Appluimonia,9,0.201859,Yes
8/10/16 16:00,Chlorodinine,1,0.161117,No
8/10/16 16:00,Chlorodinine,7,0.15592,No
8/10/16 16:00,Methylosmolene,5,0.148809,No
8/10/16 16:00,Appluimonia,2,0.143784,Yes
8/10/16 16:00,Chlorodinine,9,0.122302,Yes
8/10/16 16:00,AGOC-3A,6,0.112631,No
8/10/16 16:00,Methylosmolene,9,0.0561541,No
8/10/16 16:00,AGOC-3A,5,0.0275731,No
8/10/16 16:00,Appluimonia,5,0.0111242,No
8/10/16 17:00,Appluimonia,3,2.0397,No
8/10/16 17:00,AGOC-3A,7,1.71464,No
8/10/16 17:00,AGOC-3A,3,1.55989,No
8/10/16 17:00,Methylosmolene,4,1.37958,No
8/10/16 17:00,Appluimonia,4,1.32911,No
8/10/16 17:00,Chlorodinine,4,1.19784,No
8/10/16 17:00,AGOC-3A,8,1.17887,Yes
8/10/16 17:00,AGOC-3A,4,0.96626,No
8/10/16 17:00,Chlorodinine,3,0.82406,No
8/10/16 17:00,Appluimonia,2,0.740467,No
8/10/16 17:00,Chlorodinine,2,0.733622,No
8/10/16 17:00,AGOC-3A,5,0.700141,No
8/10/16 17:00,Appluimonia,8,0.678766,No
8/10/16 17:00,Methylosmolene,7,0.652161,Yes
8/10/16 17:00,AGOC-3A,9,0.648174,No
8/10/16 17:00,Appluimonia,5,0.507013,No
8/10/16 17:00,Methylosmolene,6,0.492303,No
8/10/16 17:00,Chlorodinine,5,0.481274,No
8/10/16 17:00,Chlorodinine,8,0.380424,No
8/10/16 17:00,Methylosmolene,5,0.313344,No
8/10/16 17:00,AGOC-3A,2,0.253818,No
8/10/16 17:00,Appluimonia,6,0.248192,No
8/10/16 17:00,Appluimonia,9,0.24492,Yes
8/10/16 17:00,Methylosmolene,2,0.211084,No
8/10/16 17:00,Methylosmolene,1,0.183987,No
8/10/16 17:00,Chlorodinine,7,0.139614,No
8/10/16 17:00,Chlorodinine,9,0.131398,No
8/10/16 17:00,Methylosmolene,3,0.127,No
8/10/16 17:00,Methylosmolene,9,0.120964,No
8/10/16 17:00,AGOC-3A,1,0.120088,No
8/10/16 17:00,AGOC-3A,6,0.114846,No
8/10/16 17:00,Chlorodinine,1,0.113753,No
8/10/16 17:00,Methylosmolene,8,0.105288,Yes
8/10/16 17:00,Chlorodinine,6,0.0808438,No
8/10/16 17:00,Appluimonia,1,0.055082,No
8/10/16 17:00,Appluimonia,7,0.00664751,No
8/10/16 18:00,Methylosmolene,3,1.94023,No
8/10/16 18:00,AGOC-3A,3,1.50049,No
8/10/16 18:00,Appluimonia,4,1.41088,No
8/10/16 18:00,Chlorodinine,3,1.22643,No
8/10/16 18:00,Chlorodinine,4,1.22383,Yes
8/10/16 18:00,Methylosmolene,4,0.966444,No
8/10/16 18:00,Appluimonia,2,0.930826,No
8/10/16 18:00,AGOC-3A,4,0.846009,No
8/10/16 18:00,Methylosmolene,8,0.663215,No
8/10/16 18:00,Appluimonia,1,0.506424,No
8/10/16 18:00,Chlorodinine,6,0.474524,No
8/10/16 18:00,Methylosmolene,6,0.472347,No
8/10/16 18:00,Appluimonia,9,0.462328,No
8/10/16 18:00,AGOC-3A,2,0.452366,No
8/10/16 18:00,Chlorodinine,9,0.369996,Yes
8/10/16 18:00,AGOC-3A,5,0.343467,Yes
8/10/16 18:00,Chlorodinine,8,0.332128,Yes
8/10/16 18:00,Chlorodinine,7,0.310313,Yes
8/10/16 18:00,Chlorodinine,5,0.309846,Yes
8/10/16 18:00,Appluimonia,7,0.301801,No
8/10/16 18:00,Chlorodinine,2,0.29148,No
8/10/16 18:00,AGOC-3A,7,0.231938,No
8/10/16 18:00,Methylosmolene,1,0.219772,No
8/10/16 18:00,Methylosmolene,5,0.20959,No
8/10/16 18:00,AGOC-3A,6,0.202216,Yes
8/10/16 18:00,AGOC-3A,8,0.202083,No
8/10/16 18:00,Appluimonia,8,0.197922,No
8/10/16 18:00,AGOC-3A,9,0.153148,No
8/10/16 18:00,Appluimonia,3,0.14634,No
8/10/16 18:00,Appluimonia,5,0.118979,No
8/10/16 18:00,Chlorodinine,1,0.0841606,No
8/10/16 18:00,Appluimonia,6,0.0810075,No
8/10/16 18:00,Methylosmolene,2,0.0333883,No
8/10/16 18:00,AGOC-3A,1,0.0193084,Yes
8/10/16 18:00,Methylosmolene,9,0.0159099,Yes
8/10/16 18:00,Methylosmolene,7,0.00119276,No
8/10/16 19:00,AGOC-3A,3,2.55111,No
8/10/16 19:00,Chlorodinine,4,1.15694,No
8/10/16 19:00,AGOC-3A,4,1.00637,No
8/10/16 19:00,Methylosmolene,4,0.998243,No
8/10/16 19:00,Appluimonia,4,0.837941,No
8/10/16 19:00,Methylosmolene,2,0.778631,No
8/10/16 19:00,Methylosmolene,3,0.730209,No
8/10/16 19:00,Appluimonia,3,0.71904,Yes
8/10/16 19:00,Chlorodinine,3,0.637231,No
8/10/16 19:00,Chlorodinine,7,0.626333,No
8/10/16 19:00,Appluimonia,2,0.574225,Yes
8/10/16 19:00,AGOC-3A,9,0.505439,No
8/10/16 19:00,Appluimonia,9,0.48545,No
8/10/16 19:00,Chlorodinine,9,0.47718,No
8/10/16 19:00,Appluimonia,6,0.429412,No
8/10/16 19:00,AGOC-3A,7,0.418739,No
8/10/16 19:00,Chlorodinine,5,0.392791,No
8/10/16 19:00,Chlorodinine,6,0.370526,No
8/10/16 19:00,Methylosmolene,1,0.354207,Yes
8/10/16 19:00,Appluimonia,7,0.332764,Yes
8/10/16 19:00,Chlorodinine,2,0.296069,No
8/10/16 19:00,Chlorodinine,8,0.274069,Yes
8/10/16 19:00,AGOC-3A,5,0.265048,No
8/10/16 19:00,Methylosmolene,6,0.251679,No
8/10/16 19:00,Methylosmolene,5,0.240909,No
8/10/16 19:00,Appluimonia,1,0.233409,No
8/10/16 19:00,Appluimonia,8,0.186894,No
8/10/16 19:00,Appluimonia,5,0.184038,No
8/10/16 19:00,Methylosmolene,7,0.167441,Yes
8/10/16 19:00,AGOC-3A,6,0.156618,No
8/10/16 19:00,Methylosmolene,8,0.128328,Yes
8/10/16 19:00,AGOC-3A,2,0.124907,Yes
8/10/16 19:00,Methylosmolene,9,0.112015,Yes
8/10/16 19:00,Chlorodinine,1,0.0659318,Yes
8/10/16 19:00,AGOC-3A,1,0.0584235,No
8/10/16 19:00,AGOC-3A,8,0.0414806,No
8/10/16 20:00,AGOC-3A,9,3.17558,No
8/10/16 20:00,Chlorodinine,3,2.18935,No
8/10/16 20:00,Appluimonia,3,1.35805,No
8/10/16 20:00,AGOC-3A,3,1.28593,No
8/10/16 20:00,AGOC-3A,4,1.23384,No
8/10/16 20:00,Appluimonia,4,1.13884,No
8/10/16 20:00,Methylosmolene,4,0.99337,No
8/10/16 20:00,Chlorodinine,4,0.970699,No
8/10/16 20:00,Chlorodinine,5,0.931605,No
8/10/16 20:00,Methylosmolene,3,0.920728,No
8/10/16 20:00,Methylosmolene,9,0.699123,No
8/10/16 20:00,Chlorodinine,6,0.639169,No
8/10/16 20:00,Appluimonia,2,0.613269,No
8/10/16 20:00,Chlorodinine,8,0.55599,Yes
8/10/16 20:00,Methylosmolene,1,0.537196,Yes
8/10/16 20:00,AGOC-3A,6,0.529412,Yes
8/10/16 20:00,AGOC-3A,2,0.513131,No
8/10/16 20:00,Chlorodinine,9,0.435978,No
8/10/16 20:00,Methylosmolene,8,0.417983,Yes
8/10/16 20:00,Appluimonia,6,0.412071,No
8/10/16 20:00,Appluimonia,8,0.373438,Yes
8/10/16 20:00,Methylosmolene,7,0.359457,Yes
8/10/16 20:00,Appluimonia,5,0.339777,No
8/10/16 20:00,Chlorodinine,1,0.307153,No
8/10/16 20:00,AGOC-3A,8,0.275418,Yes
8/10/16 20:00,AGOC-3A,7,0.274691,No
8/10/16 20:00,Chlorodinine,7,0.26088,Yes
8/10/16 20:00,Methylosmolene,2,0.258595,No
8/10/16 20:00,Appluimonia,7,0.258272,Yes
8/10/16 20:00,Methylosmolene,6,0.217993,Yes
8/10/16 20:00,Chlorodinine,2,0.211216,No
8/10/16 20:00,Appluimonia,9,0.125001,No
8/10/16 20:00,Methylosmolene,5,0.10815,No
8/10/16 20:00,AGOC-3A,5,0.105354,No
8/10/16 20:00,Appluimonia,1,0.0462293,No
8/10/16 20:00,AGOC-3A,1,0.0359456,No
8/10/16 21:00,AGOC-3A,5,8.48644,No
8/10/16 21:00,Appluimonia,3,2.68043,No
8/10/16 21:00,Appluimonia,4,1.44693,No
8/10/16 21:00,Methylosmolene,7,1.43419,No
8/10/16 21:00,AGOC-3A,9,1.27591,No
8/10/16 21:00,AGOC-3A,4,0.963513,No
8/10/16 21:00,AGOC-3A,5,0.888132,No
8/10/16 21:00,Chlorodinine,8,0.869083,No
8/10/16 21:00,Methylosmolene,4,0.805395,No
8/10/16 21:00,AGOC-3A,8,0.773657,No
8/10/16 21:00,Chlorodinine,4,0.695334,No
8/10/16 21:00,Appluimonia,7,0.471391,No
8/10/16 21:00,Appluimonia,5,0.457343,No
8/10/16 21:00,Chlorodinine,7,0.449669,Yes
8/10/16 21:00,Chlorodinine,5,0.435298,No
8/10/16 21:00,Appluimonia,2,0.373983,No
8/10/16 21:00,Chlorodinine,9,0.351095,No
8/10/16 21:00,AGOC-3A,1,0.341164,Yes
8/10/16 21:00,Chlorodinine,2,0.338872,Yes
8/10/16 21:00,Methylosmolene,9,0.307719,No
8/10/16 21:00,Methylosmolene,1,0.248804,Yes
8/10/16 21:00,Methylosmolene,3,0.248319,No
8/10/16 21:00,Appluimonia,6,0.237844,Yes
8/10/16 21:00,Methylosmolene,6,0.228042,No
8/10/16 21:00,AGOC-3A,3,0.226941,No
8/10/16 21:00,Methylosmolene,2,0.20231,No
8/10/16 21:00,Appluimonia,9,0.196933,No
8/10/16 21:00,AGOC-3A,6,0.190076,Yes
8/10/16 21:00,Appluimonia,8,0.185729,No
8/10/16 21:00,AGOC-3A,2,0.136625,Yes
8/10/16 21:00,Chlorodinine,3,0.127562,Yes
8/10/16 21:00,Chlorodinine,6,0.0814986,Yes
8/10/16 21:00,Chlorodinine,1,0.0769924,No
8/10/16 21:00,Methylosmolene,8,0.0741723,No
8/10/16 21:00,Appluimonia,1,0.0280418,Yes
8/10/16 21:00,AGOC-3A,7,0.0245949,No
8/10/16 22:00,Methylosmolene,3,3.24826,No
8/10/16 22:00,Appluimonia,7,2.25122,No
8/10/16 22:00,Chlorodinine,7,1.73693,No
8/10/16 22:00,Chlorodinine,3,1.5313,No
8/10/16 22:00,AGOC-3A,8,1.48549,No
8/10/16 22:00,Methylosmolene,4,1.33545,No
8/10/16 22:00,AGOC-3A,4,1.32123,No
8/10/16 22:00,Appluimonia,4,1.08582,Yes
8/10/16 22:00,Chlorodinine,4,1.06795,No
8/10/16 22:00,Appluimonia,3,0.912202,Yes
8/10/16 22:00,Chlorodinine,5,0.849302,No
8/10/16 22:00,AGOC-3A,3,0.837162,No
8/10/16 22:00,AGOC-3A,6,0.663964,No
8/10/16 22:00,Methylosmolene,5,0.652576,No
8/10/16 22:00,Appluimonia,5,0.619058,No
8/10/16 22:00,AGOC-3A,7,0.610523,No
8/10/16 22:00,Chlorodinine,9,0.514804,No
8/10/16 22:00,Chlorodinine,6,0.496167,Yes
8/10/16 22:00,Methylosmolene,8,0.457371,No
8/10/16 22:00,Methylosmolene,6,0.417855,No
8/10/16 22:00,Chlorodinine,1,0.406087,No
8/10/16 22:00,Appluimonia,1,0.402632,No
8/10/16 22:00,Appluimonia,6,0.336294,No
8/10/16 22:00,Appluimonia,8,0.297182,Yes
8/10/16 22:00,AGOC-3A,5,0.271314,No
8/10/16 22:00,Methylosmolene,1,0.257251,Yes
8/10/16 22:00,Methylosmolene,9,0.252232,Yes
8/10/16 22:00,Methylosmolene,2,0.229325,No
8/10/16 22:00,Chlorodinine,2,0.183885,No
8/10/16 22:00,Appluimonia,2,0.157306,No
8/10/16 22:00,AGOC-3A,1,0.148353,Yes
8/10/16 22:00,AGOC-3A,9,0.146057,No
8/10/16 22:00,AGOC-3A,2,0.140278,Yes
8/10/16 22:00,Appluimonia,9,0.0948372,No
8/10/16 22:00,Methylosmolene,7,0.0946671,No
8/10/16 22:00,Chlorodinine,8,0.0718331,No
8/10/16 23:00,Methylosmolene,5,53.6496,No
8/10/16 23:00,AGOC-3A,5,5.29454,No
8/10/16 23:00,Chlorodinine,7,2.39966,Yes
8/10/16 23:00,Chlorodinine,3,1.97961,Yes
8/10/16 23:00,AGOC-3A,9,1.17653,Yes
8/10/16 23:00,Methylosmolene,4,1.07943,No
8/10/16 23:00,Chlorodinine,4,1.04145,No
8/10/16 23:00,Appluimonia,4,1.02221,No
8/10/16 23:00,Appluimonia,7,1.01064,No
8/10/16 23:00,AGOC-3A,4,0.80137,No
8/10/16 23:00,Appluimonia,3,0.787246,Yes
8/10/16 23:00,AGOC-3A,8,0.750562,No
8/10/16 23:00,Methylosmolene,1,0.691884,No
8/10/16 23:00,AGOC-3A,7,0.685307,No
8/10/16 23:00,Appluimonia,8,0.680877,Yes
8/10/16 23:00,AGOC-3A,3,0.597826,No
8/10/16 23:00,Chlorodinine,9,0.589025,No
8/10/16 23:00,Appluimonia,9,0.571336,No
8/10/16 23:00,Methylosmolene,3,0.549007,No
8/10/16 23:00,Methylosmolene,7,0.375536,No
8/10/16 23:00,AGOC-3A,6,0.332435,No
8/10/16 23:00,Appluimonia,5,0.318,No
8/10/16 23:00,Appluimonia,1,0.299287,Yes
8/10/16 23:00,Chlorodinine,1,0.239444,Yes
8/10/16 23:00,Methylosmolene,9,0.229582,Yes
8/10/16 23:00,Methylosmolene,8,0.184421,No
8/10/16 23:00,Chlorodinine,8,0.180292,No
8/10/16 23:00,Chlorodinine,2,0.178524,Yes
8/10/16 23:00,AGOC-3A,2,0.153029,No
8/10/16 23:00,Chlorodinine,5,0.115369,No
8/10/16 23:00,Methylosmolene,6,0.0972829,No
8/10/16 23:00,AGOC-3A,1,0.0909374,Yes
8/10/16 23:00,Methylosmolene,2,0.068267,No
8/10/16 23:00,Appluimonia,2,0.0630874,Yes
8/10/16 23:00,Appluimonia,6,0.059527,Yes
8/10/16 23:00,Chlorodinine,6,0.0512694,No
8/11/16 0:00,AGOC-3A,9,4.96175,No
8/11/16 0:00,AGOC-3A,3,1.2708,Yes
8/11/16 0:00,Appluimonia,4,1.12681,No
8/11/16 0:00,Methylosmolene,4,1.12279,No
8/11/16 0:00,Chlorodinine,4,0.933835,No
8/11/16 0:00,Appluimonia,6,0.905956,No
8/11/16 0:00,AGOC-3A,4,0.899414,No
8/11/16 0:00,Methylosmolene,8,0.881796,No
8/11/16 0:00,Chlorodinine,2,0.827191,Yes
8/11/16 0:00,Methylosmolene,6,0.766064,No
8/11/16 0:00,Methylosmolene,3,0.652716,No
8/11/16 0:00,Appluimonia,3,0.649108,No
8/11/16 0:00,Appluimonia,9,0.600505,No
