RowLabels,AGOC-3A1,AGOC-3A2,AGOC-3A3,AGOC-3A4,AGOC-3A5,AGOC-3A6,AGOC-3A7,AGOC-3A8,AGOC-3A9,AGOC-3AAll,Appluimonia1,Appluimonia2,Appluimonia3,Appluimonia4,Appluimonia5,Appluimonia6,Appluimonia7,Appluimonia8,Appluimonia9,AppluimoniaAll,Chlorodinine1,Chlorodinine2,Chlorodinine3,Chlorodinine4,Chlorodinine5,Chlorodinine6,Chlorodinine7,Chlorodinine8,Chlorodinine9,ChlorodinineAll,Methylosmolene1,Methylosmolene2,Methylosmolene3,Methylosmolene4,Methylosmolene5,Methylosmolene6,Methylosmolene7,Methylosmolene8,Methylosmolene9,MethylosmoleneAll,GrandTotal
2016-08-19 16:00:00,0.180462,0.386719,1.86742,1.01269,1.39076,0.571936,0.612777,0.840245,0.00211624,6.86512524,0.015338,0.60552,0.171659,0.830943,0.309142,0.269606,0.171231,0.179243,0.162877,2.715559,0.0587969,0.386408,0.777586,1.10807,1.13048,0.326181,0.420677,0.0387087,0.10002,4.3469276,0.10539,1.0063,1.96278,1.26986,0.214026,0.357258,0.402301,0.210752,0.699105,6.227772,20.15538384
2016-08-19 17:00:00,0.171083,0.257185,1.31213,1.22633,0.0966643,0.401736,0.263057,1.57096,0.15964,5.4587853,0.262612,0.578465,0.993546,1.14155,1.03191,0.711778,0.149937,0.71027,0.437674,6.017742,0.164282,0.507343,0.848836,1.11227,0.0940694,0.413635,0.207879,0.104284,0.0339038,3.4865022,0.319734,0.099173,0.634714,1.09032,0.85685,0.435008,0.264768,0.0499319,0.461823,4.2123219,19.1753514
2016-08-19 18:00:00,0.180836,0.00305074,0.946957,0.83353,0.321526,0.0682545,0.421715,0.72219,0.117311,3.61537024,0.162528,0.204702,3.21054,1.29756,0.241333,0.267346,0.118441,0.792288,0.248347,6.543085,0.268602,0.387402,0.234319,1.00019,0.590634,0.590915,1.41649,0.734794,0.679624,5.90297,0.138992,0.400385,1.12749,1.37682,0.0122832,0.488136,0.0290922,0.0651186,0.0803396,3.7186566,19.78008184
2016-08-19 19:00:00,0.376701,0.259362,0.56121,0.809635,0.279743,0.404338,0.0356599,0.790756,0.57861,4.0960149,0.0465886,0.203748,1.33228,0.765561,0.399456,0.240886,0.957689,0.709609,0.42136,5.0771776,0.010935,0.280387,0.631445,0.88608,0.135421,0.0737588,0.0287254,0.706358,0.431018,3.1841282,0.271759,0.296978,1.30128,0.973947,0.839467,0.32212,0.341693,0.564312,0.110885,5.022441,17.3797617
2016-08-19 20:00:00,0.285178,0.394432,1.66423,1.26918,0.00981784,0.409635,0.359925,0.71118,0.107033,5.21061084,0.248725,0.680031,1.06024,1.15552,0.246387,0.589856,0.726451,0.351828,0.152157,5.211195,0.30425,0.425195,0.294609,0.768858,0.104872,0.672036,0.274743,0.770263,0.0266311,3.6414571,0.179962,0.863249,0.178029,0.981199,0.914155,0.49756,2.14426,0.485514,0.184074,6.428002,20.49126494
2016-08-19 21:00:00,0.0251456,0.287801,1.52159,0.753029,0.351677,0.443368,2.6802,0.0692656,0.268294,6.4003702,0.360124,0.27437,3.84422,1.17603,0.963286,0.583633,0.364249,0.0904735,0.440173,8.0965585,0.264141,0.305667,0.651901,1.34633,0.335103,0.0575552,0.390338,0.721049,0.193198,4.2652822,0.320448,0.579681,1.09023,0.906267,0.554164,0.698924,0.261236,0.398747,0.158228,4.967925,23.7301359
2016-08-19 22:00:00,0.240771,0.0506904,0.484139,0.964665,0.220371,0.112888,0.904281,0.263996,0.206634,3.4484354,0.107718,0.105037,3.44515,0.62357,0.402573,0.277362,0.527555,0.165196,0.354578,6.008739,0.173245,0.517053,0.79031,1.7092,0.0560296,0.195828,0.255418,0.46477,0.00365724,4.16551084,0.162519,0.294491,0.840928,1.3043,0.0443406,0.445485,0.0431116,0.041781,0.19456,3.3715162,16.99420144
2016-08-19 23:00:00,0.324397,0.497609,3.12907,1.09038,0.46452,0.079856,0.385135,0.692468,0.28642,6.949855,0.275426,0.315236,0.275106,1.17653,0.323995,0.522453,0.131064,0.00958184,0.160961,3.19035284,0.0270878,0.781522,1.47561,1.16211,0.695572,0.587469,0.310871,0.603888,0.0808698,5.7249996,0.367528,0.408045,1.64234,1.20371,0.0744368,0.496837,0.107482,0.0489887,0.450496,4.7998635,20.66507094
2016-08-20 00:00:00,0.156898,0.245953,0.183633,1.20701,0.297393,0.46543,0.93683,0.060623,0.145517,3.699287,0.0775834,0.605776,2.83346,1.29106,0.758971,0.59366,0.383742,0.524614,0.284292,7.3531584,0.0541242,0.0839667,2.66308,1.52622,0.776039,0.580991,0.0924487,0.630377,0.235256,6.6425026,0.144007,0.824175,0.192203,1.1161,0.618967,0.388358,0.843829,0.598921,0.00149141,4.72805141,22.42299941
2016-08-20 01:00:00,0.330811,0.30665,1.69961,1.12064,0.48693,0.706523,0.425205,0.305667,0.229428,5.611464,0.393464,0.237186,0.145324,0.646155,0.69874,0.688491,0.247653,0.520926,0.124346,3.702285,0.0346138,0.445867,1.22426,0.945546,0.961937,0.289993,0.23372,0.506301,0.157603,4.7998408,0.144452,0.0847643,0.549785,1.35235,0.60662,0.342478,1.32002,0.0135602,0.230077,4.6441065,18.7576963
2016-08-20 02:00:00,0.350201,0.295623,0.382084,1.50153,1.13202,0.385782,1.38745,0.143812,0.256964,5.835466,0.353754,0.0280335,0.654629,1.31327,0.404666,0.534663,0.101176,0.0835074,0.517581,3.9912799,0.410695,0.0686347,0.904074,1.54689,0.533397,0.629563,0.11291,0.0977704,0.00555685,4.30949095,0.0272433,0.557716,1.45457,1.04061,0.252947,0.377516,10.90266,0.0155075,0.0954868,14.7242566,28.86049345
2016-08-20 03:00:00,0.183588,0.21878,3.08043,0.788685,0.603841,1.66429,0.438129,0.0136873,0.273246,7.2646763,0.0973237,0.0648054,1.36437,0.970287,0.0460602,1.5757,0.207144,0.223458,0.164137,4.7132853,0.312921,1.29817,0.660418,0.653293,0.277689,0.73707,0.747682,0.103036,0.560724,5.351003,0.227511,0.700658,0.759059,0.838357,0.279167,0.111812,0.485109,0.166364,0.0194235,3.5874605,20.9164251
2016-08-20 04:00:00,0.391422,0.102013,0.56186,0.86652,0.834423,0.529487,1.92694,1.1274,0.164927,6.504992,2.20189,1.37266,2.85465,1.25784,0.369392,2.71837,0.00648298,0.624443,0.203573,11.60930098,0.05657,7.46014,0.942265,1.0375,0.0431245,0.159418,0.489235,0.148639,0.422522,10.7594135,0.0783023,0.706129,3.40836,1.39204,0.630772,0.296502,0.251928,0.10818,0.14152,7.0137333,35.88743978
2016-08-20 05:00:00,0.199426,4.40613,1.28431,1.13356,0.801489,0.0371553,0.598726,0.389672,0.324304,9.1747723,1.30165,0.248124,0.352678,1.08005,0.300296,0.522509,0.333748,1.30769,0.149112,5.595857,0.0111025,0.572145,2.07653,1.27271,0.319734,0.170348,1.72474,0.990835,0.210937,7.3490815,0.361011,42.71211,0.13012,1.28219,0.0158333,0.411703,0.231255,0.410076,0.213988,45.7682863,67.8879971
2016-08-20 06:00:00,0.223947,18.32559,3.03971,1.22808,0.0781849,0.923556,0.522483,0.747651,0.289081,25.3782829,0.45164,0.106296,4.32176,1.50905,0.0679394,0.58539,0.33878,0.233855,0.154688,7.7693984,0.0231764,0.332799,1.81979,1.23537,0.0737123,0.340594,0.224601,0.262763,0.0386297,4.3514354,0.269625,,1.7954,1.16559,0.713222,0.53497,0.363589,0.25399,0.297319,5.393705,42.8928217
2016-08-20 07:00:00,0.380577,0.380463,0.131799,2.95477,0.0523498,0.390396,0.109512,0.204776,0.134666,4.7393088,0.307136,0.66305,1.0649,2.07947,0.0670091,0.334812,0.949025,0.105609,0.0613375,5.6323486,0.328282,0.0635089,1.55169,1.12208,0.155657,0.241746,0.317337,0.911489,0.209803,4.9015929,0.068265,0.340617,2.18434,1.26894,1.02477,0.316176,0.724532,0.426503,0.195876,6.550019,21.8232693
2016-08-20 08:00:00,0.211259,0.869391,1.13586,2.44902,0.172821,0.684858,0.91297,0.442044,0.0693409,6.9475639,0.309119,0.366879,0.589247,0.877791,0.42221,0.133641,1.13899,0.971918,0.0197222,4.8295172,0.149397,0.533604,1.72953,1.05313,0.391503,0.722648,1.41278,0.547801,0.167739,6.708132,0.715094,0.231903,1.08215,1.08219,0.193438,0.346738,0.522278,1.00814,0.629383,5.811314,24.2965271
2016-08-20 09:00:00,0.17184,0.465995,1.93459,3.22185,0.289397,0.24331,0.412538,0.257274,0.312831,7.309625,0.0199263,0.564477,0.604584,1.13245,0.202175,0.170526,1.05886,0.0507395,0.157578,3.9613158,0.0488443,0.102202,2.74936,1.14759,0.795664,0.195596,0.487268,0.356848,0.0268057,5.910178,0.0326951,0.693112,0.352425,0.874874,0.36427,0.491861,0.867181,0.571899,0.138223,4.3865401,21.5676589
2016-08-20 10:00:00,0.181054,0.0358893,31.06171,2.363,0.577431,0.211937,0.870808,0.187704,0.163749,35.6532823,0.0744129,0.0432168,0.681499,1.15054,2.18719,0.305016,0.43532,0.177488,0.0686394,5.1233221,0.0246652,0.314917,5.77153,1.0736,0.0435478,0.806595,0.446739,0.0144379,0.0430603,8.5390922,0.645056,0.0993626,,1.17112,0.101816,0.254744,1.67992,1.04869,0.14539,5.1460986,54.4617952
2016-08-20 11:00:00,0.324861,0.47947,0.521792,0.980029,0.0724352,0.501265,0.997692,1.03646,0.190455,5.1044592,0.209167,0.312623,0.790381,1.69127,0.456486,0.301957,0.297888,0.602704,0.0197303,4.6822063,0.280726,0.228589,3.69848,1.18111,0.968988,0.727637,1.05542,0.377636,0.364333,8.882919,0.213159,0.324366,0.562379,1.10986,0.171201,0.452279,0.257185,0.700118,0.0906326,3.8811796,22.5507641
2016-08-20 12:00:00,0.0839435,0.390549,11.14976,1.37382,0.19369,0.304897,0.580354,0.0736869,0.225551,14.3762514,0.112874,0.565219,0.198065,1.25918,2.34034,0.415384,0.466722,0.557246,0.202119,6.117149,0.212194,0.759035,0.363991,1.09724,0.0387496,0.213904,0.55615,0.343092,0.836326,4.4206816,0.223054,0.919741,,1.05477,0.136619,0.585742,0.269277,0.15126,0.106999,3.447462,28.361544
2016-08-20 13:00:00,0.0826738,0.40055,20.8109,0.607483,0.698906,0.29943,1.17818,0.342815,0.381221,24.8021588,0.14723,0.452331,0.643065,0.996712,0.933265,0.422577,1.24797,0.192663,0.3653,5.401113,0.185721,0.935254,1.846,0.997498,0.768946,0.3278,0.0329134,1.02866,0.148544,6.2713364,0.117311,0.245923,,1.20543,0.28947,0.0747392,0.57678,1.30849,0.28008,4.0982232,40.5728314
2016-08-20 14:00:00,0.3841,0.110254,1.16547,1.15287,1.58102,0.687155,0.17905,0.504021,0.0017905,5.7657305,0.203297,0.0609777,1.88076,0.948376,0.443343,0.637612,0.439263,0.678494,0.49883,5.7909527,0.146929,0.21552,2.04413,0.755281,0.00880991,0.396886,0.00294981,0.341817,0.622155,4.53447772,0.143657,0.109784,0.0123768,0.772947,0.156509,0.0989081,0.204539,0.20101,0.227805,1.9275359,18.01869682
2016-08-20 15:00:00,0.173199,0.329925,0.16431,1.17318,1.93792,0.0564911,0.696392,0.634435,0.249056,5.4149081,0.250872,0.56299,2.11994,1.09637,0.347743,0.565515,0.525359,0.497262,0.462726,6.428777,0.112571,0.648329,1.37862,0.877535,1.07224,0.499495,1.0662,0.513483,0.145058,6.313531,0.225057,0.845296,0.743395,1.41742,0.298678,0.365738,0.0736753,0.107931,0.412193,4.4893833,22.6465994
2016-08-20 16:00:00,0.0342907,0.259784,4.3104,1.36853,0.465572,0.550424,0.487846,0.116871,0.267513,7.8612307,0.0197914,0.467065,1.57796,1.11741,0.183569,0.00902824,0.794525,0.522752,0.184586,4.87668664,0.0956268,0.727782,0.747852,1.06408,0.28808,0.0581671,0.370318,0.171679,0.311506,3.8350909,0.266561,0.041762,0.756924,1.39063,0.862451,0.460847,0.123609,0.234289,0.181883,4.318956,20.89196424
2016-08-20 17:00:00,0.220407,0.217861,2.09588,1.42081,0.840012,0.260831,1.13712,0.215496,0.0625412,6.4709582,0.362113,0.00993016,1.31158,1.19758,0.168368,0.12719,0.679056,0.467686,0.409791,4.73329416,0.232013,0.278275,1.11201,1.12869,0.654641,0.521606,0.589441,0.783038,0.178686,5.4784,0.347316,0.125077,2.16346,1.2052,0.582616,0.604301,0.15722,0.745469,0.24451,6.175169,22.85782136
2016-08-20 18:00:00,0.36666,0.443174,0.132061,1.04984,0.637215,0.220502,0.37926,0.733796,0.367941,4.330449,0.267986,0.193252,0.741408,0.956313,0.196854,0.160361,1.26823,0.963128,0.451235,5.198767,0.0920866,0.274121,0.378476,1.06574,0.211752,0.678546,0.102453,0.0715915,0.0955568,2.9703229,0.209252,0.35943,0.0203226,1.20868,0.0968335,0.698271,0.738767,0.253177,0.112336,3.6970691,16.196608
2016-08-20 19:00:00,0.24235,0.30554,0.180798,1.35478,0.890004,0.402349,0.522179,0.992938,0.185731,5.076669,0.245391,0.140431,0.346424,1.48178,0.0930366,0.570216,0.291925,1.23221,0.205914,4.6073276,0.0526844,0.232057,0.639113,0.941054,0.230006,0.557565,0.232166,0.35118,0.145465,3.3812904,0.158872,0.0712356,0.00245177,1.03689,0.65556,0.713386,0.393205,0.511764,0.431735,3.97509937,17.04038637
2016-08-20 20:00:00,0.383237,0.0760426,0.391708,1.37161,0.71394,0.386334,0.199141,0.52999,0.17767,4.2296726,0.0368435,0.229744,2.08682,1.18644,0.391854,0.371299,0.143652,1.39963,0.449694,6.2959765,0.098735,0.0126323,1.70997,1.09718,0.275704,0.466529,0.406177,0.345163,0.0853887,4.497479,0.0952762,0.189121,1.38455,1.20047,0.378681,0.659639,0.336168,0.419576,0.376497,5.0399782,20.0631063
2016-08-20 21:00:00,0.322675,0.148466,0.702982,1.20962,0.154971,0.502676,0.129813,0.149012,0.0387989,3.3590139,0.408285,0.767363,4.09722,1.04296,0.852881,0.471221,0.00870586,0.83007,0.126165,8.60487086,0.381706,0.387265,1.50506,1.70315,0.48061,0.629474,0.467372,0.878338,0.209574,6.642549,0.329355,0.37634,1.57151,0.947006,0.780947,0.337854,0.663075,1.41571,0.400977,6.822774,25.42920776
2016-08-20 22:00:00,0.229335,0.725429,2.5105,1.32218,0.20836,0.416765,0.34413,0.722868,0.0680395,6.5476065,0.290571,0.0779871,0.8317,0.742574,0.25625,0.496476,1.93158,0.36736,0.0498602,5.0443583,0.0120323,0.444169,0.912202,1.13498,0.63191,0.0100578,1.54969,0.306359,0.0783845,5.0797846,0.0381418,0.0801313,1.92724,0.981818,0.0655739,0.206853,0.348887,0.582057,0.208042,4.438744,21.1104934
2016-08-20 23:00:00,0.0945736,0.297734,1.33052,1.06616,4.66195,0.147785,0.259947,0.118639,0.111189,8.0884976,0.229335,0.122702,0.101293,0.759331,0.331083,0.204029,0.0495246,0.0401793,0.303288,2.1407649,0.226554,0.40785,0.279409,1.22207,0.415314,0.0234425,0.252588,0.159727,0.0475791,3.0345336,0.291283,0.392196,1.44307,1.02638,0.180237,0.695645,0.461249,0.105609,0.0575216,4.6531906,17.9169867
2016-08-21 00:00:00,0.0431435,0.961673,2.62361,0.938566,0.998044,0.424225,0.86965,0.246549,0.232152,7.3376125,0.291012,0.592486,2.50739,1.15174,0.506737,0.55838,1.94097,0.412165,0.167711,8.128591,0.028355,0.441503,0.843802,1.14792,0.00328923,0.574496,0.899303,0.390314,0.0479028,4.37688503,0.239491,0.186641,1.95703,1.11396,0.165759,0.102288,0.556472,0.493955,0.314431,5.130027,24.97311553
2016-08-21 01:00:00,0.167677,0.630835,2.61589,0.956926,0.754404,0.504794,0.572162,0.296739,0.117851,6.617278,0.400421,0.157217,2.77182,1.02706,0.641734,0.0743633,0.57483,0.371227,0.132048,6.1507203,0.11944,0.602767,0.526759,1.06249,0.165435,0.48354,0.868732,0.738982,0.270871,4.839016,0.0398764,0.368516,0.93542,1.36536,0.579519,0.237334,0.257176,0.511796,0.451809,4.7468064,22.3538207
2016-08-21 02:00:00,0.143832,0.108702,1.45769,1.51745,0.187433,0.580829,0.109485,1.02345,0.292218,5.421089,0.0975156,0.213948,0.43697,1.46713,0.0186496,0.379101,0.590187,0.633926,0.0707203,3.9081475,0.113513,0.323356,0.974648,1.14522,0.321518,0.976154,0.29774,0.35007,0.190763,4.692982,0.0828892,0.814138,0.606621,1.34542,0.480901,0.637179,0.0568432,0.296074,0.0146104,4.3346758,18.3568943
2016-08-21 03:00:00,0.147578,0.100482,2.62041,0.978008,0.471606,0.419346,0.267334,0.507411,0.31181,5.823985,0.0305414,0.655596,0.25204,1.05668,0.0686591,0.498751,1.00274,1.08095,0.257044,4.9030015,0.12184,0.61223,0.743806,0.94811,0.386624,0.257735,0.391569,0.0940948,0.361095,3.9171038,0.249688,0.819566,0.717614,0.986523,0.358608,0.128918,0.375969,0.00958849,0.510649,4.15712349,18.80121379
2016-08-21 04:00:00,0.00106531,0.426595,0.992099,1.10262,0.472988,0.513639,0.170782,0.492006,0.656286,4.82808031,0.380531,0.137987,5.87673,1.10449,0.0519346,0.304091,0.0851914,0.514279,0.0353451,8.4905791,0.191606,0.413848,0.228139,1.03744,0.589154,0.420545,0.544667,0.889468,0.140753,4.45562,0.0774605,0.0360545,1.30528,0.698467,1.06884,0.450398,0.978245,0.741002,0.0423262,5.3980732,23.17235261
2016-08-21 05:00:00,0.179316,0.097972,0.654962,0.911222,0.359577,0.279974,0.00414422,0.410076,0.143816,3.04105922,0.144468,0.826856,1.29784,1.07918,0.00998116,0.0543302,1.04401,0.309218,0.449827,5.21571036,0.00422717,0.0494999,0.533668,1.36759,0.735325,0.593073,0.281062,0.810617,0.300535,4.67559707,0.143991,0.182384,1.57456,1.13684,0.168138,0.275807,0.619904,0.45482,0.47096,5.027404,17.95977065
2016-08-21 06:00:00,0.3841,0.32986,0.173433,0.934765,5.79118,0.550952,0.27039,0.598402,0.0665248,9.0996068,0.180885,0.809994,0.953228,1.39624,0.175378,0.463046,0.198352,0.685359,0.0343555,4.8968375,0.172072,0.737736,0.821941,1.40057,0.119803,0.0715396,0.135275,0.848354,0.195734,4.5030246,0.0052825,0.084828,0.320854,1.23611,0.395142,0.129956,0.228392,0.155572,0.0782287,2.6343652,21.1338341
2016-08-21 07:00:00,0.177931,0.869499,1.19406,0.930596,0.819332,0.573179,0.189464,0.221499,0.310471,5.286031,0.240803,0.139684,0.829221,1.10339,0.622467,0.29136,0.323992,0.488303,0.17017,4.20939,0.274507,0.0463841,0.424888,0.817235,0.593179,0.853241,0.520776,0.257069,0.404895,4.1921741,0.745857,0.275709,0.176664,0.770594,0.0780692,0.504864,0.00882174,0.245362,0.0396073,2.84554824,16.53314334
2016-08-21 08:00:00,0.0489257,0.0112994,0.497669,5.52848,0.157565,0.648696,0.135816,0.208434,0.193856,7.4307411,0.169489,0.833439,0.160221,1.40181,0.514386,0.493394,0.770065,0.454096,0.511035,5.307935,0.126443,0.389796,0.213258,2.69956,0.554416,0.487143,0.175398,0.55082,0.0599724,5.2568064,0.278425,0.288209,0.806954,,0.466064,0.580416,0.220841,0.728366,0.016789,3.386064,21.3815465
2016-08-21 09:00:00,0.508369,0.271527,0.153937,14.40685,0.891673,0.072069,0.97739,0.109766,0.0321896,17.4237706,0.043992,0.145101,0.259607,0.825512,0.703159,0.535508,0.0321332,0.172506,0.306571,3.0240892,0.119838,0.114712,4.05173,1.38469,0.0470347,0.466869,1.15359,0.37595,0.365149,8.0795627,0.128747,0.314821,0.414571,,0.208018,0.813478,0.876058,0.56143,0.0595808,3.3767038,31.9041263
2016-08-21 10:00:00,0.337072,0.799348,0.922127,14.01623,0.019037,0.484375,0.378477,0.0419638,0.288136,17.2867658,0.614129,0.557769,0.255886,0.701074,0.0708817,0.580945,0.0101303,0.459567,1.40596,4.656342,0.142765,0.0119436,0.334614,4.16635,0.354837,0.0814986,0.726976,0.443152,0.321201,6.5833372,0.194514,0.230835,0.993775,,0.445195,0.585154,0.326812,0.202567,0.0801932,3.0590452,31.5854902
2016-08-21 11:00:00,0.544517,0.138501,1.18972,1.34074,0.162144,0.590505,0.05994,0.12485,0.0959597,4.2468767,0.209237,0.192535,0.608855,0.834825,0.48985,0.163623,0.736897,0.31395,1.2497,4.799472,0.238976,0.371966,3.35659,4.86572,0.778946,0.165701,0.274507,0.337616,0.21296,10.602982,0.33841,0.546306,0.703996,1.17625,0.450061,0.456742,0.475141,0.631353,0.0750086,4.8532676,24.5025983
2016-08-21 12:00:00,0.477741,0.325064,2.11792,8.42979,0.515736,0.592757,0.938899,0.403503,0.134874,13.936284,0.228809,0.0630874,0.205817,1.06306,0.518807,0.0352344,0.495231,0.442629,0.76134,3.8140148,0.043157,0.049837,0.689564,0.770117,0.521379,0.401431,1.93888,0.975857,0.425674,5.815896,0.583687,0.759687,0.299592,,0.486206,0.33803,0.172422,0.652032,0.343925,3.635581,27.2017758
2016-08-21 13:00:00,0.188297,0.295907,1.08862,0.78677,0.552495,0.652317,0.0187925,0.459227,0.667982,4.7104075,0.0512963,0.355804,1.39812,1.2612,0.175414,0.369458,0.114514,0.332065,1.60516,5.6630313,0.0389188,0.392643,1.43541,4.82924,0.119484,0.363189,0.327536,1.07797,0.021954,8.6063448,0.312168,0.0504609,1.38062,1.21995,0.416555,0.345183,0.830502,1.01236,0.184708,5.7525069,24.7322905
2016-08-21 14:00:00,0.240069,0.09354,0.616124,43.77904,0.679864,0.637303,0.351991,0.919422,0.0825982,47.3999512,0.0396233,0.156576,2.30619,0.895028,1.01782,0.263277,0.1424,0.140163,3.96245,8.9235273,0.208103,0.0893813,0.256706,4.55123,0.107049,0.209567,1.43081,0.216754,0.0526241,7.1222244,0.372468,0.28248,0.121075,,0.50647,0.278578,2.06258,0.52455,0.371803,4.520004,67.9657069
2016-08-21 15:00:00,0.15255,0.173988,1.29503,25.1518,0.574411,0.115142,0.142697,0.16412,0.15154,27.921278,0.176068,0.046348,2.33951,1.3715,0.483311,0.482822,0.598383,0.243504,1.95339,7.694836,0.202532,0.0713001,0.739219,3.12539,0.142926,0.364417,0.105784,0.273618,0.0491611,5.0743472,0.0919105,0.0707199,0.168586,,0.712635,0.407353,0.223076,0.216482,0.240521,2.1312834,42.8217446
2016-08-21 16:00:00,0.368333,0.285922,1.49924,45.65842,0.480299,0.527325,0.469671,0.172615,0.299473,49.761298,0.239926,0.0606513,0.472263,0.902415,0.599284,0.209374,2.68521,0.826812,3.75369,9.7496253,0.263786,0.21098,2.47695,3.08101,0.138504,0.375621,0.846528,0.575026,0.270683,8.239088,0.0302237,0.55594,1.47612,,0.14879,0.516057,0.479396,0.347139,0.155159,3.7088247,71.458836
2016-08-21 17:00:00,0.073517,0.450751,1.28899,1.35689,0.254697,0.420484,0.18214,0.468027,0.448796,4.944292,0.0345711,0.046459,0.416884,1.36733,0.327663,0.58811,0.255287,0.278741,0.313973,3.6290181,0.39008,0.221537,0.492023,2.72492,0.944437,0.319522,0.173068,1.36532,0.0551416,6.6860486,0.58783,0.144946,4.23049,1.01679,0.672059,0.289048,0.952032,0.79204,0.140147,8.825382,24.0847407
2016-08-21 18:00:00,0.101871,0.870121,0.576901,1.36928,0.335807,0.44975,1.57591,0.159983,0.147247,5.58687,0.275213,0.268171,1.82058,1.18689,0.460612,0.582355,0.602796,0.361431,0.452487,6.010535,0.339891,0.157125,1.63982,1.12472,0.487679,0.379655,0.810556,0.561453,0.473783,5.974682,0.0534739,0.395293,1.57719,0.950205,0.343368,0.654571,0.875707,0.421905,0.0636436,5.3353565,22.9074435
2016-08-21 19:00:00,0.178978,0.202096,2.26998,1.04587,0.665261,0.227021,0.452299,0.932644,0.0113412,5.9854902,0.173106,0.0746148,1.51571,0.997708,0.616469,0.649394,0.249026,0.192795,0.422436,4.8912588,0.0131087,0.528066,0.159843,1.2772,0.325948,0.278891,0.143323,0.361001,0.0114693,3.09885,0.0755114,0.761484,0.24277,1.17641,0.547419,0.395463,0.164281,0.359432,0.160119,3.8828894,17.8584884
2016-08-21 20:00:00,0.25931,0.106548,4.75893,1.00064,0.437928,0.650061,0.214652,0.251211,0.0196076,7.6988876,0.0473098,0.634239,0.102959,1.13341,0.72749,0.471286,0.801039,1.17324,0.417838,5.5088108,0.15233,0.421191,0.707459,1.00873,0.0112488,0.472968,0.429628,0.108411,0.0461021,3.3580679,0.24049,0.206903,1.13216,0.952785,0.646786,0.155589,0.130575,0.424786,0.242757,4.132831,20.6985973
2016-08-21 21:00:00,0.0330368,0.192242,1.17958,0.917738,4.66159,0.230815,0.624598,0.405615,0.371383,8.6165978,0.128486,0.541988,0.741477,0.922643,0.545061,0.211627,0.214239,0.180234,0.379452,3.865207,0.509275,0.251534,0.567579,1.09514,0.412004,0.635763,0.357941,0.25609,0.181883,4.267209,0.00741359,0.39764,2.20961,1.0663,0.130537,0.312268,0.977024,0.446324,0.456648,6.00376459,22.75277839
2016-08-21 22:00:00,0.30935,0.0491148,0.0143964,0.841986,2.79074,0.33402,0.830741,0.20274,0.283506,5.6565942,0.223701,0.258889,2.44059,1.51785,0.150887,0.271812,0.252166,0.257983,0.263831,5.637709,0.326689,0.587819,2.96262,0.85649,0.525995,0.410232,0.480603,0.0774286,0.175267,6.4031436,0.0880112,0.360524,4.16133,1.16677,0.455261,0.43285,0.947937,0.569754,0.13965,8.3220872,26.019534
2016-08-21 23:00:00,0.140473,0.0392441,1.01178,0.84714,3.8005,0.461825,0.202112,0.737277,0.349816,7.5901671,0.327831,0.0297435,0.500302,1.28752,0.922198,0.347277,0.224793,0.388141,0.319862,4.3476675,0.296459,0.0227257,0.270706,0.779856,0.393301,0.229697,1.07701,0.827137,0.249987,4.1468787,0.196626,0.642269,1.32424,0.951518,0.102645,0.079083,0.454855,0.726441,0.528283,5.00596,21.0906733
2016-08-22 00:00:00,0.158666,0.367012,0.215842,1.08302,0.269158,0.290686,0.940415,0.235222,0.456,4.016021,0.0446583,0.382023,1.86646,1.42014,0.81268,0.631854,0.785691,0.597952,0.673854,7.2153123,0.318875,1.03248,0.656294,0.707675,0.596147,0.424826,0.0720266,0.679534,0.320155,4.8080126,0.066954,0.634128,1.15097,1.08347,0.398484,0.560187,0.112016,0.362968,0.196458,4.565635,20.6049809
2016-08-22 01:00:00,0.168962,0.562581,1.0936,1.35819,0.0271416,0.229587,0.0937578,0.955162,0.201461,4.6904424,0.20319,0.405946,2.71077,1.0505,0.128009,0.352283,1.98445,0.344977,0.129577,7.309702,0.153227,0.414165,0.19901,1.21964,0.51858,0.419961,2.04015,0.418933,0.00679136,5.39045736,0.241006,0.280168,0.452957,0.803164,0.715579,0.206145,0.119465,0.793726,0.0781435,3.6903535,21.08095526
2016-08-22 02:00:00,0.145691,0.0418137,1.05158,0.95917,4.19126,0.552359,0.0186001,0.104123,0.311184,7.3757808,0.233424,0.408081,0.734417,0.928661,0.873305,0.26347,0.59923,0.511509,0.0366542,4.5887512,0.455675,0.833608,0.279031,0.916996,0.647178,0.153836,1.86004,0.396098,0.385601,5.928063,0.370501,0.23178,1.75473,1.04645,0.262583,0.482722,0.353499,0.0144379,0.382222,4.8989249,22.7915199
2016-08-22 03:00:00,0.198233,0.223468,1.00962,1.15112,4.54026,0.250468,0.28611,0.332655,0.41539,8.407324,0.131057,0.304495,0.700292,1.33485,0.340733,0.386871,0.00341146,0.383487,0.360757,3.94595346,0.491246,0.0847002,1.07283,1.10392,0.152305,0.433192,0.373903,0.104163,0.526762,4.3430212,0.0249436,0.730276,0.044173,0.96528,0.19671,0.280449,0.187955,0.381833,0.335932,3.1475516,19.84385026
