RowLabels,AGOC-3A,Appluimonia,Chlorodinine,Methylosmolene,GrandTotal
2016-04-28 20:00:00,3.529849,2.995974,4.691911,4.747845,15.965579
2016-04-28 21:00:00,4.0637554,3.3096633,5.867367,5.0738745,18.3146602
2016-04-28 22:00:00,4.094869,2.9683411,3.0858754,4.2032178,14.3523033
2016-04-28 23:00:00,5.6001478,4.0150742,5.7475531,3.719566,19.0823411
2016-04-29 00:00:00,2.2358452,4.754184,2.0576429,5.472309,14.5199811
2016-04-29 01:00:00,3.0659447,2.8355842,4.8081822,4.8817959,15.591507
2016-04-29 02:00:00,4.7361333,4.59193109,3.0953552,4.35158,16.77499959
2016-04-29 03:00:00,3.45114921,3.3344955,2.8715834,5.743459,15.40068711
2016-04-29 04:00:00,4.8588687,5.5094222,3.42881317,4.0403278,17.83743187
2016-04-29 05:00:00,5.448384,4.8320471,8.046471,3.83936377,22.16626587
2016-04-29 06:00:00,3.888148,2.7855934,7.326299,3.12729668,17.12733708
2016-04-29 07:00:00,6.502987,7.9173518,4.904464,7.1219472,26.44675
2016-04-29 08:00:00,5.8896323,2.3523259,4.7987327,2.7420637,15.7827546
2016-04-29 09:00:00,3.69851892,12.6680175,3.3732483,5.0853227,24.82510742
2016-04-29 10:00:00,4.57509529,9.0575093,5.7140103,3.4148673,22.76148219
2016-04-29 11:00:00,3.20752,2.5464665,5.6044667,3.8113547,15.1698079
2016-04-29 12:00:00,5.70803,5.988786,9.271738,4.9438103,25.9123643
2016-04-29 13:00:00,5.038022,4.361715,3.986067,6.6572125,20.0430165
2016-04-29 14:00:00,4.68485374,3.5954069,4.838556,3.730583,16.84939964
2016-04-29 15:00:00,2.8782057,2.34008221,3.12581,6.1634802,14.50757811
2016-04-29 16:00:00,2.9871941,3.32837937,4.272876,6.60589062,17.19434009
2016-04-29 17:00:00,4.2892295,3.6826795,4.012909,5.86606594,17.85088394
2016-04-29 18:00:00,3.616665,2.8349237,6.584233,3.1634273,16.199249
2016-04-29 19:00:00,6.463246,4.13019748,3.930609,3.5960259,18.12007838
2016-04-29 20:00:00,5.6760536,2.6521927,2.2058346,3.4941772,14.0282581
2016-04-29 21:00:00,6.2431123,2.7596691,3.6659352,3.09585072,15.76456732
2016-04-29 22:00:00,6.55238,2.8361862,2.9841567,6.1385479,18.5112708
2016-04-29 23:00:00,3.421758,3.287354,4.7528164,4.4828885,15.9448169
2016-04-30 00:00:00,2.8744388,2.99352109,7.817454,2.0590917,15.74450559
2016-04-30 01:00:00,6.0055074,3.5241229,2.665601,2.86022,15.0554513
2016-04-30 02:00:00,3.6214421,3.8371839,5.6063726,4.2934298,17.3584284
2016-04-30 03:00:00,3.3401142,5.3277782,5.010271,4.7715676,18.449731
2016-04-30 04:00:00,4.2498344,2.7546263,4.090447,5.3151639,16.4100716
2016-04-30 05:00:00,3.54906,5.2228411,6.5503325,4.3268458,19.6490794
2016-04-30 06:00:00,4.26251,3.8046246,1.9435603,3.0000616,13.0107565
2016-04-30 07:00:00,5.015801,5.07196741,4.8580553,6.6241982,21.57002191
2016-04-30 08:00:00,2.7234363,2.9803063,5.0195654,5.00305,15.726358
2016-04-30 09:00:00,3.9513323,3.693356,5.1053155,3.2121507,15.9621545
2016-04-30 10:00:00,7.415863,5.1691,5.5095292,3.1800224,21.2745146
2016-04-30 11:00:00,1.733557,5.2132598,7.535061,3.8823871,18.3642649
2016-04-30 12:00:00,3.84342898,3.6094961,5.56618729,4.2457734,17.26488577
2016-04-30 13:00:00,5.127249,4.1795298,3.564722,7.1222777,19.9937785
2016-04-30 14:00:00,5.237702,4.38009829,4.903395,4.245196,18.76639129
2016-04-30 15:00:00,2.8243507,5.2255288,3.299267,3.2728527,14.6219992
2016-04-30 16:00:00,2.2676627,3.455443,7.255341,3.7633515,16.7417982
2016-04-30 17:00:00,3.621838,4.8190559,3.809142,4.2020996,16.4521355
2016-04-30 18:00:00,2.35882364,2.415211,4.8391894,5.5013206,15.11454464
2016-04-30 19:00:00,3.4018315,5.357674,3.877648,3.8739036,16.5110571
2016-04-30 20:00:00,2.9979155,3.2597234,3.6944828,3.920089,13.8722107
2016-04-30 21:00:00,3.3223224,2.2122172,5.1817477,4.5838656,15.3001529
2016-04-30 22:00:00,3.7246204,3.06132483,2.9941042,6.40303973,16.18308916
2016-04-30 23:00:00,3.0567074,3.7581105,3.8081962,4.612744,15.2357581
2016-08-01 00:00:00,4.6582662,4.3688866,5.3181214,6.383885,20.7291592
2016-08-01 01:00:00,6.044699,3.506199,4.1069619,4.02146156,17.67932146
2016-08-01 02:00:00,5.3767212,7.410077,4.843564,3.5141805,21.1445427
2016-08-01 03:00:00,5.2686893,6.526268,5.945263,4.0285123,21.7687326
2016-08-01 04:00:00,6.4736184,6.7244986,6.8158984,5.943734,25.9577494
2016-08-01 05:00:00,7.744249,3.6442304,4.5217993,6.1908384,22.1011171
2016-08-01 06:00:00,10.2952055,6.92940716,4.7242983,4.0614908,26.01040176
2016-08-01 07:00:00,10.823337,8.339581,7.0390244,4.062871,30.2648134
2016-08-01 08:00:00,7.5001042,3.2118593,3.5645734,4.3772323,18.6537692
2016-08-01 09:00:00,35.635192,5.225206,4.521657,5.0553932,50.4374482
2016-08-01 10:00:00,33.8167996,4.9559289,4.807436,4.5550451,48.1352096
2016-08-01 11:00:00,3.9082759,8.1192385,3.0666155,4.6243034,19.7184333
2016-08-01 12:00:00,5.366225,8.619099,12.2385043,5.209761,31.4335893
2016-08-01 13:00:00,16.79187019,5.9990991,4.556813,4.3461816,31.69396389
2016-08-01 14:00:00,78.4800214,9.553251,4.1259454,4.654973,96.8141908
2016-08-01 15:00:00,6.44218427,3.24155082,4.2863887,4.7661115,18.73623529
2016-08-01 16:00:00,5.0138879,4.8418523,4.638846,4.741733,19.2363192
2016-08-01 17:00:00,10.905815,4.4317965,6.7636613,5.4598782,27.561151
2016-08-01 18:00:00,4.5130048,3.819059,6.980235,2.8589209,18.1712197
2016-08-01 19:00:00,38.9682778,6.59137202,4.6189218,3.345367,53.52393862
2016-08-01 20:00:00,7.8113108,4.25822623,4.03812,3.9614245,20.06908153
2016-08-01 21:00:00,45.2352321,4.527963,4.0025271,3.126078,56.8918002
2016-08-01 22:00:00,8.6667852,5.66980246,5.508038,37.2638641,57.10848976
2016-08-01 23:00:00,10.9357679,4.9751167,4.3286797,78.4754499,98.7150142
2016-08-02 00:00:00,3.75953,,,11.08966,14.84919
2016-08-02 01:00:00,11.0450196,5.1461653,7.428162,35.126545,58.7458919
2016-08-02 02:00:00,7.794844,5.19709194,7.467866,4.8483676,25.30816954
2016-08-02 03:00:00,6.231813,6.6811168,5.0541731,5.2561077,23.2232106
2016-08-02 04:00:00,11.797835,4.2057945,5.034813,62.867561,83.9060035
2016-08-02 05:00:00,5.6383039,4.1532382,7.9995624,5.0757019,22.8668064
2016-08-02 06:00:00,4.7011152,4.8733915,20.165594,7.2183198,36.9584205
2016-08-02 07:00:00,8.693543,7.6233116,3.365676,3.94294256,23.62547316
2016-08-02 08:00:00,4.206201,17.0821234,5.6530208,4.6898542,31.6311994
2016-08-02 09:00:00,5.338635,3.6343712,6.262195,8.262694,23.4978952
2016-08-02 10:00:00,5.6854965,6.224108,6.4869047,3.9104586,22.3069678
2016-08-02 11:00:00,6.946606,3.7610607,6.007724,4.1218194,20.8372101
2016-08-02 12:00:00,3.5902086,5.6429906,7.191315,5.9837859,22.4083001
2016-08-02 13:00:00,4.5985129,5.4788913,5.442536,5.19849291,20.71843311
2016-08-02 14:00:00,18.5392517,7.106732,2.8662172,4.970579,33.4827799
2016-08-02 15:00:00,3.7656196,4.15171638,5.194275,6.3121956,19.42380658
2016-08-02 16:00:00,5.8576265,4.0493,5.53913,5.1282485,20.574305
2016-08-02 17:00:00,4.02906,4.527548,6.1214247,2.9019639,17.5799966
2016-08-02 18:00:00,3.3622903,4.1540831,4.7120279,5.1279898,17.3563911
2016-08-02 19:00:00,4.952225,5.7929873,8.2177947,3.5318868,22.4948938
2016-08-02 20:00:00,25.907624,5.2563077,10.3229093,3.9029577,45.3897987
2016-08-02 21:00:00,6.0230548,6.236188,3.4934711,4.0016356,19.7543495
2016-08-02 22:00:00,14.800826,4.1828089,3.6929246,4.4832038,27.1597633
2016-08-02 23:00:00,11.2184277,10.81194841,7.4324786,3.921762,33.38461671
2016-08-03 00:00:00,5.2062015,4.9083683,5.2578369,5.474588,20.8469947
2016-08-03 01:00:00,3.40627,6.7251943,3.9969208,4.7934218,18.9218069
2016-08-03 02:00:00,9.215731,4.667447,5.2496269,4.071203,23.2040079
2016-08-03 03:00:00,4.6761617,5.1532865,3.3982197,3.715665,16.9433329
2016-08-03 04:00:00,9.479457,2.9030064,6.4495526,11.0747078,29.9067238
2016-08-03 05:00:00,6.3903575,3.22901523,3.2219058,5.843582,18.68486053
2016-08-03 06:00:00,5.895611,4.9271137,8.5278107,5.983635,25.3341704
2016-08-03 07:00:00,21.8730114,11.154549,9.8075298,4.0980038,46.933094
2016-08-03 08:00:00,22.1301282,6.0319998,7.6053652,6.287577,42.0550702
2016-08-03 09:00:00,8.7407347,5.097319,8.465095,3.5980254,25.9011741
2016-08-03 10:00:00,5.048198,4.476932,5.556,6.38660477,21.46773477
2016-08-03 11:00:00,5.3874319,9.7295447,5.179057,5.2611688,25.5572024
2016-08-03 12:00:00,5.377294,8.961366,11.190071,4.375574,29.904305
2016-08-03 13:00:00,5.0927092,7.257927,8.6814014,5.8705038,26.9025414
2016-08-03 14:00:00,10.211314,5.7032787,5.4857516,4.8142407,26.214585
2016-08-03 15:00:00,3.69701367,4.37051848,4.0248715,5.3666973,17.45910095
2016-08-03 16:00:00,3.7116608,4.8813861,6.571668,3.582161,18.7468759
2016-08-03 17:00:00,10.0959895,10.03245,5.718912,5.3342514,31.1816029
2016-08-03 18:00:00,5.2500796,4.2595224,6.859023,3.1309986,19.4996236
2016-08-03 19:00:00,4.620915,4.567745,4.653407,6.121945,19.964012
2016-08-03 20:00:00,4.2637809,4.4470302,5.36870089,4.4650275,18.54453949
2016-08-03 21:00:00,4.0514432,4.0835121,5.1838293,6.582594,19.9013786
2016-08-03 22:00:00,9.262276,4.9263196,4.429038,21.20043342,39.81806702
2016-08-03 23:00:00,6.004401,5.093929,6.69953,3.9146061,21.7124661
2016-08-04 01:00:00,4.0526745,5.2959585,5.4741877,3.2457573,18.068578
2016-08-04 02:00:00,4.49195667,4.4501227,3.5175045,2.7734835,15.23306737
2016-08-04 03:00:00,6.162044,5.1165629,3.5764749,4.3043264,19.1594082
2016-08-04 04:00:00,3.9524518,10.164769,7.0936324,4.8464633,26.0573165
2016-08-04 05:00:00,5.943857,3.6996464,4.0044547,5.409455,19.0574131
2016-08-04 06:00:00,4.7594197,7.7003309,4.3510879,5.16209745,21.97293595
2016-08-04 07:00:00,3.8632411,4.78496992,3.728316,7.1849001,19.56142712
2016-08-04 08:00:00,4.0770338,5.2911119,4.0030671,3.868479,17.2396918
2016-08-04 09:00:00,8.8659144,6.1594429,5.876516,4.2567014,25.1585747
2016-08-04 10:00:00,5.62588927,4.286664,3.2873175,4.484248,17.68411877
2016-08-04 11:00:00,4.01480814,4.30468557,6.03353135,4.2979777,18.65100276
2016-08-04 12:00:00,6.240025,4.76029,6.6726788,8.404195,26.0771888
2016-08-04 13:00:00,5.6988962,6.74641261,3.801543,4.9881613,21.23501311
2016-08-04 14:00:00,4.939586,4.0985607,4.2107849,4.817562,18.0664936
2016-08-04 15:00:00,12.5706527,6.4118955,4.6336118,3.2645398,26.8806998
2016-08-04 16:00:00,3.419676,3.3078037,3.6545055,4.66715,15.0491352
2016-08-04 17:00:00,6.7983346,4.786602,10.1760006,3.05771777,24.81865497
2016-08-04 18:00:00,5.9865751,3.3218184,6.430789,3.5141,19.2532825
2016-08-04 19:00:00,3.974,3.91894792,7.1662701,4.9200322,19.97925022
2016-08-04 20:00:00,6.043809,5.1594092,5.4516259,3.8683412,20.5231853
2016-08-04 21:00:00,3.4803784,4.4514812,4.9070968,5.190414,18.0293704
2016-08-04 22:00:00,4.26853988,2.5555502,3.4566581,7.7642877,18.04503588
2016-08-04 23:00:00,4.654208,4.1792559,5.4413787,4.360085,18.6349276
2016-08-05 00:00:00,4.323717,5.578331,6.637877,6.2454771,22.7854021
2016-08-05 01:00:00,4.246929,3.997658,10.8994419,2.9618363,22.1058652
2016-08-05 02:00:00,5.003148,5.1314353,6.572907,9.9178615,26.6253518
2016-08-05 03:00:00,3.4964837,4.9664143,3.27712,5.454769,17.194787
2016-08-05 04:00:00,3.269747,6.989275,3.141078,5.0394285,18.4395285
2016-08-05 05:00:00,3.4444766,4.1808698,4.0018922,4.475627,16.1028656
2016-08-05 06:00:00,3.64595501,3.678917,6.7657154,7.0140853,21.10467271
2016-08-05 07:00:00,5.3120915,4.7995379,4.44467436,3.8451088,18.40141256
2016-08-05 08:00:00,5.043389,6.4893619,4.96744143,4.6702088,21.17040113
2016-08-05 09:00:00,5.1256582,5.198945,5.328473,3.9452245,19.5983007
2016-08-05 10:00:00,5.672464,3.8686229,3.537439,4.2621144,17.3406403
2016-08-05 11:00:00,5.940887,5.052961,5.892459,4.339046,21.225353
2016-08-05 12:00:00,3.9162915,11.242421,5.727832,5.278861,26.1654055
2016-08-05 13:00:00,5.332914,3.6488198,4.4137854,3.44664939,16.84216859
2016-08-05 14:00:00,4.3035954,4.583158,4.3258908,5.4677397,18.6803839
2016-08-05 15:00:00,5.2408734,10.6400719,3.9863782,3.7597422,23.6270657
2016-08-05 16:00:00,4.5602005,6.677007,4.80502134,8.1473256,24.18955444
2016-08-05 17:00:00,5.083339,4.661016,5.185828,5.574856,20.505039
2016-08-05 18:00:00,4.5419764,5.1938186,4.1019968,5.5437917,19.3815835
2016-08-05 19:00:00,4.2205486,4.3296634,5.8095198,3.8240312,18.183763
2016-08-05 20:00:00,4.3471703,4.583422,8.241223,5.10939113,22.28120643
2016-08-05 21:00:00,15.0320207,4.5797368,2.33745867,7.5001586,29.44937477
2016-08-05 22:00:00,8.693125,4.378581,2.6655913,27.315523,43.0528203
2016-08-05 23:00:00,5.3031395,5.6636038,3.97175,4.56952,19.5080133
2016-08-06 00:00:00,3.319612,4.01841054,3.7001381,4.737733,15.77589364
2016-08-06 01:00:00,4.3314066,6.053131,6.7868421,7.724395,24.8957747
2016-08-06 02:00:00,6.067964,5.3861964,4.61983,6.7962766,22.870267
2016-08-06 03:00:00,4.6954613,6.687303,5.0955091,6.02427933,22.50255273
2016-08-06 04:00:00,11.2104738,6.7436088,5.09134,5.8052891,28.8507117
2016-08-06 05:00:00,10.5540946,5.10115314,2.7578212,6.202032,24.61510094
2016-08-06 06:00:00,14.846756,4.7791469,4.4890133,4.5573101,28.6722263
2016-08-06 07:00:00,21.947275,5.2315694,4.668728,2.66549204,34.51306444
2016-08-06 08:00:00,40.3511758,4.7147226,4.5836024,3.7527852,53.402286
2016-08-06 09:00:00,3.9941712,5.393283,3.533672,6.7380109,19.6591371
2016-08-06 10:00:00,5.2303991,6.02034653,9.8981594,3.178512,24.32741703
2016-08-06 11:00:00,3.8507477,5.395912,7.3822648,3.395419,20.0243435
2016-08-06 12:00:00,3.4937765,4.5169394,6.1249253,2.8692577,17.0048989
2016-08-06 13:00:00,5.509342,4.0224215,4.8359279,4.076083,18.4437744
2016-08-06 14:00:00,4.17448,4.6724638,5.3426088,8.510132,22.6996846
2016-08-06 15:00:00,25.10950995,3.366344,5.991839,4.9715341,39.43922705
2016-08-06 16:00:00,45.5439945,3.7938559,5.638209,4.484849,59.4609084
2016-08-06 17:00:00,5.8718303,5.045595,5.575401,3.6881879,20.1810142
2016-08-06 18:00:00,5.4113922,5.3870841,3.6623996,4.995166,19.4560419
2016-08-06 19:00:00,5.271041,4.6062324,8.4057866,6.5091454,24.7922054
2016-08-06 20:00:00,4.25069,6.3345895,8.444541,3.6568893,22.6867098
2016-08-06 21:00:00,4.0500363,3.833657,3.9912972,4.3903243,16.2653148
2016-08-06 22:00:00,4.6560086,5.98329052,8.5515277,5.0361862,24.22701302
2016-08-06 23:00:00,2.8143605,3.0500928,3.205678,5.152756,14.2228873
2016-08-07 01:00:00,6.844365,7.000314,4.6669268,5.020808,23.5324138
2016-08-07 02:00:00,7.7194463,4.781946,6.6799637,5.7358319,24.9171879
2016-08-07 03:00:00,3.8734351,4.9493506,6.665956,6.6544824,22.1432241
2016-08-07 04:00:00,5.2001946,4.6748205,4.3584222,4.7244499,18.9578872
2016-08-07 05:00:00,5.1858304,5.31770359,9.7383448,4.687297,24.92917579
2016-08-07 06:00:00,5.3158528,4.309632,5.4754958,4.652032,19.7530126
2016-08-07 07:00:00,3.9199991,4.46815929,4.673719,6.4656031,19.52748049
2016-08-07 08:00:00,5.877995,4.7966177,5.635435,3.146791,19.4568387
2016-08-07 09:00:00,4.8216974,6.8029925,6.489931,5.903042,24.0176629
2016-08-07 10:00:00,4.1495907,4.5469351,5.0443781,4.0802729,17.8211768
2016-08-07 11:00:00,6.359398,2.9449755,4.2401278,4.66077791,18.20527921
2016-08-07 12:00:00,4.3741341,3.05935201,4.0757019,4.1983028,15.70749081
2016-08-07 13:00:00,7.5469189,2.7642215,5.935502,5.169453,21.4160954
2016-08-07 14:00:00,3.7049794,8.3408083,4.3689254,3.4860502,19.9007633
2016-08-07 15:00:00,4.0492227,6.623393,5.664752,6.936029,23.2733967
2016-08-07 16:00:00,5.71136,5.7477838,5.27215799,3.9727928,20.70409459
2016-08-07 17:00:00,4.79962765,5.2215971,3.7891521,5.4590574,19.26943425
2016-08-07 18:00:00,4.397597,2.9888066,4.0873712,6.0369273,17.5107021
2016-08-07 19:00:00,7.0418868,8.1428187,3.45599766,2.7179359,21.35863906
2016-08-07 20:00:00,4.233607,6.4892017,7.960401,5.8203701,24.5035798
2016-08-07 21:00:00,2.9786077,4.2934844,4.7457407,4.60100621,16.61883901
2016-08-07 22:00:00,4.31565745,4.5395831,4.3469065,5.177977,18.38012405
2016-08-07 23:00:00,5.4617833,6.80572903,5.47673416,6.2104752,23.95472169
2016-08-08 00:00:00,3.489825,5.081913,7.565709,3.3169654,19.4544124
2016-08-08 01:00:00,3.8604746,4.583052,16.01164102,5.2446269,29.69979452
2016-08-08 02:00:00,5.45709977,6.6285175,12.162979,4.9770898,29.22568607
2016-08-08 03:00:00,5.525268,4.801265,8.057629,4.6699935,23.0541555
2016-08-08 04:00:00,3.0784619,4.891114,9.6407245,3.6294017,21.2397021
2016-08-08 05:00:00,5.4798349,6.574656,4.18467266,4.512176,20.75133956
2016-08-08 06:00:00,4.4129675,5.1031681,10.3885354,4.5985353,24.5032063
2016-08-08 07:00:00,6.418611,4.8560075,5.350147,4.8458743,21.4706398
2016-08-08 08:00:00,39.611748,4.5610703,6.7118503,2.3696449,53.2543135
2016-08-08 09:00:00,30.055559,4.304594,4.74034,3.42149,42.521983
2016-08-08 10:00:00,21.1044503,3.2905214,3.3420641,5.972362,33.7093978
2016-08-08 11:00:00,20.77334724,6.542101,3.7606771,3.7598724,34.83599774
2016-08-08 12:00:00,4.240158,8.534937,5.0238826,7.904099,25.7030766
2016-08-08 13:00:00,9.9179722,4.574354,4.2640416,6.7475873,25.5039551
2016-08-08 14:00:00,24.08710796,5.0631903,6.206273,4.1782167,39.53478796
2016-08-08 15:00:00,8.0095054,4.1908362,4.903996,6.8849748,23.9893124
2016-08-08 16:00:00,4.352862,5.2891547,3.4788825,4.9981223,18.1190215
2016-08-08 17:00:00,4.1683543,4.3772843,3.8050723,6.611198,18.9619089
2016-08-08 18:00:00,2.6061785,4.0488243,4.120093,4.103353,14.8784488
2016-08-08 19:00:00,2.8404238,4.905582,4.4690299,4.933305,17.1483407
2016-08-08 20:00:00,5.031689,5.3969684,10.7677971,6.1492375,27.345692
2016-08-08 21:00:00,5.0313539,3.5576716,6.2959591,3.7979101,18.6828947
2016-08-08 22:00:00,6.8522402,6.0308443,4.9885543,5.4503022,23.321941
2016-08-08 23:00:00,4.3330384,3.6628535,4.7485395,5.462846,18.2072774
2016-08-09 00:00:00,5.894137,4.34458215,2.683591,5.6791334,18.60144355
2016-08-09 01:00:00,4.5897948,5.8567417,2.9395353,3.4033796,16.7894514
2016-08-09 02:00:00,4.6666074,4.732249,5.3683153,4.5763625,19.3435342
2016-08-09 03:00:00,5.174183,4.563083,6.179751,6.633897,22.550914
2016-08-09 04:00:00,5.44805,3.5392534,6.3386043,3.6212871,18.9471948
2016-08-09 05:00:00,5.3754323,5.280246,3.0860033,7.6169232,21.3586048
2016-08-09 06:00:00,6.069134,4.4298818,4.0749996,4.579167,19.1531824
2016-08-09 07:00:00,4.610401,4.451751,5.6173378,6.241403,20.9208928
2016-08-09 08:00:00,5.562583,4.911724,4.9234193,5.4130127,20.810739
2016-08-09 09:00:00,4.241554,3.5611828,5.797933,5.477308,19.0779778
2016-08-09 10:00:00,4.044102,3.5770755,5.3231138,4.73096558,17.67525688
2016-08-09 11:00:00,4.7957619,8.410155,4.082967,7.3969895,24.6858734
2016-08-09 12:00:00,2.6611499,5.1998203,4.9816547,4.20758,17.0502049
2016-08-09 13:00:00,3.4934562,5.7856933,3.7923031,5.4770202,18.5484728
2016-08-09 14:00:00,3.6202331,4.5081913,5.4849314,3.6623841,17.2757399
2016-08-09 15:00:00,5.192833,4.778121,11.3579664,8.441472,29.7703924
2016-08-09 16:00:00,5.389626,3.395574,9.767647,4.9514956,23.5043426
2016-08-09 17:00:00,2.9734511,6.8654985,6.19505,4.6417041,20.6757037
2016-08-09 18:00:00,3.7561554,7.046137,5.6326725,4.329043,20.7640079
2016-08-09 19:00:00,29.6771371,5.8018835,5.7339828,4.3928236,45.605827
2016-08-09 20:00:00,66.75898582,6.7635967,4.942134,3.8429801,82.30769662
2016-08-09 21:00:00,5.074476,5.1768642,3.1652009,6.7640198,20.1805609
2016-08-09 22:00:00,5.699325,5.295947,5.068236,4.339129,20.402637
2016-08-09 23:00:00,3.1734441,3.156422,5.79193159,4.0998289,16.22162659
2016-08-10 00:00:00,8.8957149,4.8225924,5.9247851,26.302413,45.9455054
2016-08-10 01:00:00,11.035571,5.38141598,5.1286106,24.2184406,45.76403818
2016-08-10 02:00:00,6.0324496,13.9778422,3.496154,15.4163603,38.9228061
2016-08-10 03:00:00,9.7629349,3.7399971,6.105188,5.15372,24.76184
2016-08-10 04:00:00,4.5857611,5.1082548,4.9259714,3.3843677,18.004355
2016-08-10 05:00:00,5.691967,3.13043651,4.854347,5.963238,19.63998851
2016-08-10 06:00:00,4.4816473,5.3913394,8.9090343,4.263184,23.045205
2016-08-10 07:00:00,30.8186255,5.3183117,7.499245,2.3253534,45.9615356
2016-08-10 08:00:00,5.1103052,5.161931,9.965975,4.90789035,25.14610155
2016-08-10 09:00:00,22.7684762,4.128689,3.62914285,3.487288,34.01359605
2016-08-10 10:00:00,2.89868,4.0407467,4.4807976,2.965099,14.3853233
2016-08-10 11:00:00,7.3565984,9.222535,6.16496,3.2668889,26.0109823
2016-08-10 12:00:00,4.2630676,5.7169847,5.741293,4.8984074,20.6197527
2016-08-10 13:00:00,22.352478,6.0144696,9.6573063,6.016648,44.0409019
2016-08-10 14:00:00,6.304692,7.0497045,5.673068,7.4163015,26.443766
2016-08-10 15:00:00,5.6297921,5.432788,4.364094,4.402261,19.8289351
2016-08-10 16:00:00,4.5305081,5.8893722,5.170357,3.9678081,19.5580454
2016-08-10 17:00:00,7.256727,5.84989751,4.0828288,3.585711,20.77516431
2016-08-10 18:00:00,3.9510254,4.1565075,4.6227076,4.52208896,17.25232946
2016-08-10 19:00:00,5.1281351,3.983173,4.2970708,3.761662,17.1700409
2016-08-10 20:00:00,7.4293016,4.6649473,6.50204,4.512595,23.1088839
2016-08-10 21:00:00,13.3070529,6.0786248,3.425404,3.5489513,26.360033
2016-08-10 22:00:00,5.624371,6.1565512,6.8582581,6.9449871,25.5841674
2016-08-10 23:00:00,9.8825364,4.8122104,6.7746434,56.9250099,78.3944001
2016-08-11 00:00:00,8.9046785,4.285209,3.4141086,4.4285473,21.0325434
2016-08-11 01:00:00,6.6202525,8.394978,4.3400844,5.6502806,25.0055955
2016-08-11 02:00:00,3.80741269,6.538032,4.3104323,5.0486073,19.70448429
2016-08-11 03:00:00,6.336495,5.1920927,6.46851099,3.7890438,21.78614249
2016-08-11 04:00:00,4.4724582,4.6240846,5.9382013,4.573929,19.6086731
2016-08-11 05:00:00,2.76553692,6.9995114,5.3561617,3.5961509,18.71736092
2016-08-11 06:00:00,11.734335,2.9978743,3.1481306,4.5504859,22.4308258
2016-08-11 07:00:00,20.5694846,4.38846748,7.171412,5.8789666,38.00833068
2016-08-11 08:00:00,4.324973,6.575548,4.1024571,8.832991,23.8359691
2016-08-11 09:00:00,6.355801,5.4074709,4.268591,5.856909,21.8887719
2016-08-11 10:00:00,5.2206903,4.8080798,6.2078414,5.410789,21.6474005
2016-08-11 11:00:00,22.9888851,4.572642,6.1930865,3.5199697,37.2745833
2016-08-11 12:00:00,16.5615663,4.4984324,4.723348,4.700483,30.4838297
2016-08-11 13:00:00,12.3910594,4.813005,6.499238,5.92628582,29.62958822
2016-08-11 14:00:00,10.2460953,4.4938177,3.8690602,4.2566547,22.8656279
2016-08-11 15:00:00,4.901908,2.4527784,4.530719,6.1803311,18.0657365
2016-08-11 16:00:00,4.2609207,8.235884,3.3267689,4.94281745,20.76639105
2016-08-11 17:00:00,82.0794673,7.819138,5.3822294,4.3710504,99.6518851
2016-08-11 18:00:00,60.3531601,4.1167612,6.7370871,3.1477917,74.3548001
2016-08-11 19:00:00,3.20178382,6.674325,4.5160278,6.0350722,20.42720882
2016-08-11 20:00:00,3.571228,3.8895489,5.525608,3.3199264,16.3063113
2016-08-11 21:00:00,4.3164884,3.6343429,6.64297,6.381589,20.9753903
2016-08-11 22:00:00,5.5843676,3.0970244,14.3797393,6.589625,29.6507563
2016-08-11 23:00:00,4.734605,4.2186334,6.949295,4.813578,20.7161114
2016-08-12 00:00:00,4.0927435,7.170627,3.77394039,7.036842,22.07415289
2016-08-12 01:00:00,3.8789715,4.9208778,6.306982,3.4221181,18.5289494
2016-08-12 02:00:00,3.70659993,6.368157,13.1493916,4.304825,27.52897353
2016-08-12 03:00:00,7.7942771,4.02064618,3.5681662,8.726015,24.10910448
2016-08-12 04:00:00,5.7912721,5.1441654,10.53987838,4.2823733,25.75768918
2016-08-12 05:00:00,5.8715374,5.7614351,9.43438,24.22678901,45.29414151
2016-08-12 06:00:00,53.117047,3.8327108,11.5340507,4.6123874,73.0961959
2016-08-12 07:00:00,5.1808657,8.6462901,4.2908744,3.2621156,21.3801458
2016-08-12 08:00:00,3.528874,7.119155,5.2273405,3.4954505,19.37082
2016-08-12 09:00:00,7.5650257,6.672016,5.520016,5.6208515,25.3779092
2016-08-12 10:00:00,7.934881,3.6349827,6.1295013,3.8774817,21.5768467
2016-08-12 11:00:00,45.8977793,4.5944403,5.7621549,4.0439718,60.2983463
2016-08-12 12:00:00,97.932112,4.4960343,6.1536596,4.2269811,112.808787
2016-08-12 13:00:00,19.6686068,5.4842081,7.1902342,2.7435775,35.0866266
2016-08-12 14:00:00,3.9493902,5.0311693,6.4475363,3.98044,19.4085358
2016-08-12 15:00:00,4.646444,5.0466226,5.3891389,7.197275,22.2794805
2016-08-12 16:00:00,4.4162911,5.669402,4.974447,3.48727025,18.54741035
2016-08-12 17:00:00,3.9818282,4.8213617,3.3412694,3.433824,15.5782833
2016-08-12 18:00:00,32.5838813,7.2006575,7.21703486,3.6759769,50.67755056
2016-08-12 19:00:00,5.8394234,4.6579266,4.92749,5.0299,20.45474
2016-08-12 20:00:00,4.876466,5.1415898,6.899257,4.405959,21.3232718
2016-08-12 21:00:00,6.0912302,4.368362,5.8770274,9.6031353,25.9397549
